student_id,age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,exam_score,diet_quality_ord,internet_quality_ord,parental_education_level_ord,gender_Male,gender_Other,part_time_job_Yes,extracurricular_participation_Yes,study_attendance_interaction,total_social_hours,social_to_study_ratio,sleep_study_ratio
S1556,24,4.0,3.3,5.4,81.2,7.6,6,6,79.0,1,0,2,False,False,False,False,324.8,8.7,1.7399999999999998,1.52
S1557,22,3.8,3.6,4.3,100.0,7.3,1,7,69.9,0,0,2,True,False,False,True,380.0,7.9,1.6458333333333335,1.5208333333333333
S1558,24,4.6,1.8,1.6,89.3,5.3,0,1,60.1,1,1,1,True,False,False,True,410.78,3.4000000000000004,0.6071428571428572,0.9464285714285715
S1559,22,2.8,2.6,1.7,72.2,7.0,6,4,70.3,1,2,1,False,False,False,False,202.16,4.3,1.131578947368421,1.842105263157895
S1560,20,4.3,4.8,2.9,83.7,7.7,3,9,79.8,1,2,1,False,False,True,False,359.91,7.699999999999999,1.4528301886792452,1.4528301886792454
S1561,19,3.1,1.9,3.7,78.5,7.9,0,10,66.6,2,2,2,False,True,False,True,243.35,5.6,1.3658536585365855,1.926829268292683
S1562,23,4.6,1.2,0.0,63.1,6.4,3,6,91.7,2,1,0,False,False,False,False,290.26,1.2,0.2142857142857143,1.142857142857143
S1563,23,4.4,4.3,0.0,100.0,6.1,3,2,70.1,1,1,3,True,False,True,False,440.00000000000006,4.3,0.7962962962962962,1.1296296296296295
S1564,20,2.1,4.9,1.1,92.0,8.0,3,4,61.5,2,1,1,True,False,False,False,193.20000000000002,6.0,1.9354838709677418,2.5806451612903225
S1565,18,5.1,2.5,2.4,90.3,5.0,0,6,79.3,0,2,3,False,False,False,False,460.53,4.9,0.8032786885245903,0.819672131147541
S1566,18,2.7,3.7,2.3,86.7,7.0,5,4,63.9,0,2,1,True,False,False,True,234.09000000000003,6.0,1.6216216216216215,1.8918918918918919
S1567,24,4.7,4.1,3.0,71.2,4.9,3,10,93.1,2,0,2,True,False,False,True,334.64000000000004,7.1,1.2456140350877192,0.8596491228070176
S1568,23,4.1,1.6,0.5,80.2,7.8,5,7,89.8,0,0,1,True,False,False,True,328.82,2.1,0.411764705882353,1.5294117647058825
S1569,23,6.3,1.9,0.0,93.4,6.2,6,3,100.0,1,2,0,True,False,False,True,588.4200000000001,1.9,0.2602739726027397,0.8493150684931507
S1570,22,3.2,4.0,2.7,74.5,8.0,6,6,61.8,2,2,3,True,False,False,True,238.4,6.7,1.5952380952380951,1.9047619047619047
S1571,19,3.0,4.5,0.9,59.7,7.1,1,4,51.5,1,2,3,True,False,False,True,179.10000000000002,5.4,1.35,1.775
S1572,17,3.5,3.2,0.0,82.7,5.0,4,3,60.4,2,2,1,True,False,False,False,289.45,3.2,0.7111111111111111,1.1111111111111112
S1573,18,3.0,1.4,2.0,83.6,8.2,5,3,67.2,1,2,2,True,False,False,False,250.79999999999998,3.4,0.85,2.05
S1574,23,4.7,4.9,2.7,86.4,8.4,6,2,89.6,0,1,2,False,True,False,False,406.08000000000004,7.6000000000000005,1.3333333333333335,1.4736842105263157
S1575,22,1.1,1.9,1.7,92.3,7.6,4,3,48.3,1,2,3,True,False,False,True,101.53,3.5999999999999996,1.714285714285714,3.6190476190476186
S1576,21,1.9,2.1,1.3,91.4,5.6,3,10,61.7,1,2,1,True,False,False,False,173.66,3.4000000000000004,1.1724137931034484,1.9310344827586206
S1577,22,1.9,2.9,1.6,87.6,6.1,4,1,44.4,1,2,2,False,False,True,True,166.43999999999997,4.5,1.5517241379310345,2.103448275862069
S1578,18,4.9,4.4,1.4,97.0,6.7,4,3,77.2,1,1,1,True,False,True,False,475.3,5.800000000000001,0.9830508474576272,1.135593220338983
S1579,18,6.1,3.5,0.3,69.8,5.7,3,9,100.0,2,1,1,False,False,True,True,425.78,3.8,0.5352112676056338,0.8028169014084507
S1580,22,3.3,3.0,1.0,90.0,8.5,5,4,73.0,2,1,3,False,False,False,False,297.0,4.0,0.9302325581395349,1.9767441860465118
S1581,17,3.2,3.1,2.4,91.3,6.7,3,3,68.5,1,1,1,True,False,False,False,292.16,5.5,1.3095238095238095,1.5952380952380951
S1582,20,3.6,2.6,2.2,72.6,3.3,1,8,61.0,1,2,1,True,False,False,False,261.36,4.800000000000001,1.0434782608695654,0.717391304347826
S1583,18,5.2,3.2,2.0,70.0,6.9,2,1,70.5,1,0,2,False,False,False,True,364.0,5.2,0.8387096774193549,1.1129032258064517
S1584,22,2.1,0.0,0.7,77.5,6.1,0,5,52.5,2,1,2,False,False,False,False,162.75,0.7,0.2258064516129032,1.9677419354838708
S1585,23,3.9,2.1,1.6,78.4,6.4,3,1,62.8,2,2,1,True,False,False,False,305.76,3.7,0.7551020408163265,1.3061224489795917
S1586,22,5.0,2.8,0.0,92.5,6.1,3,7,83.5,1,0,1,False,False,True,True,462.5,2.8,0.4666666666666666,1.0166666666666666
S1587,19,4.3,1.1,2.0,78.9,7.5,4,5,71.4,2,1,3,True,False,False,False,339.27000000000004,3.1,0.5849056603773585,1.4150943396226416
S1588,20,3.8,3.0,3.4,76.4,7.8,1,2,61.5,1,1,1,False,True,False,False,290.32,6.4,1.3333333333333335,1.625
S1589,21,5.0,2.3,0.2,78.9,6.8,6,1,75.4,0,2,2,True,False,False,False,394.5,2.5,0.4166666666666667,1.1333333333333333
S1590,17,0.0,4.6,1.2,96.2,6.1,6,7,42.0,0,1,2,False,False,False,False,0.0,5.8,5.8,6.1
S1591,24,4.5,4.4,2.2,85.1,6.5,4,1,64.0,1,2,1,False,False,False,False,382.95,6.6000000000000005,1.2000000000000002,1.1818181818181819
S1592,21,2.5,1.9,3.2,83.2,6.5,5,3,60.1,1,1,3,False,False,True,False,208.0,5.1,1.457142857142857,1.8571428571428572
S1593,20,0.8,2.3,1.3,83.9,5.5,3,6,34.7,0,2,2,False,False,True,False,67.12,3.5999999999999996,1.9999999999999998,3.0555555555555554
S1594,20,4.3,2.4,1.0,97.9,7.2,3,6,88.0,2,1,1,True,False,True,False,420.97,3.4,0.6415094339622641,1.358490566037736
S1595,20,5.6,2.0,0.0,77.5,7.1,4,7,100.0,1,1,2,True,False,False,False,434.0,2.0,0.30303030303030304,1.0757575757575757
S1596,21,3.3,2.7,1.9,98.2,8.3,3,1,66.1,1,0,2,True,False,False,False,324.06,4.6,1.069767441860465,1.9302325581395352
S1597,23,4.9,1.6,4.0,87.1,8.0,5,7,95.5,1,0,2,True,False,False,False,426.79,5.6,0.9491525423728813,1.3559322033898304
S1598,20,5.9,1.1,2.1,83.4,5.7,2,2,86.4,0,1,3,False,False,True,True,492.06000000000006,3.2,0.463768115942029,0.8260869565217391
S1599,22,5.5,3.2,1.8,100.0,7.5,0,6,77.3,1,0,1,True,False,False,False,550.0,5.0,0.7692307692307693,1.1538461538461537
S1600,21,6.0,3.3,2.2,74.4,5.4,0,8,90.2,1,1,1,True,False,False,True,446.40000000000003,5.5,0.7857142857142857,0.7714285714285715
S1601,24,4.6,1.5,1.8,81.5,7.3,0,5,80.2,1,2,1,False,True,False,True,374.9,3.3,0.5892857142857143,1.3035714285714286
S1602,20,3.6,3.6,0.9,72.7,5.9,2,10,72.9,0,1,0,False,False,False,True,261.72,4.5,0.9782608695652175,1.282608695652174
S1603,22,1.1,1.7,2.7,94.5,5.3,3,3,35.8,1,1,0,False,False,False,False,103.95,4.4,2.0952380952380953,2.5238095238095237
S1604,23,3.1,2.8,2.0,100.0,6.8,4,8,72.8,0,2,3,False,True,False,True,310.0,4.8,1.1707317073170733,1.6585365853658538
S1605,19,2.2,3.5,1.8,100.0,3.3,6,8,67.6,2,2,2,True,False,False,False,220.00000000000003,5.3,1.6562499999999998,1.0312499999999998
S1606,23,6.8,2.5,0.7,97.2,4.4,1,4,93.1,2,0,2,True,False,False,False,660.96,3.2,0.4102564102564103,0.5641025641025642
S1607,24,3.2,3.0,3.2,83.0,6.3,3,8,57.5,0,1,2,False,False,False,True,265.6,6.2,1.4761904761904763,1.5
S1608,20,3.7,1.9,2.5,81.3,6.6,2,5,61.1,1,2,2,False,False,False,True,300.81,4.4,0.9361702127659575,1.404255319148936
S1609,24,4.3,2.3,1.2,68.3,6.1,5,5,77.4,0,0,1,True,False,False,False,293.69,3.5,0.6603773584905661,1.150943396226415
S1610,21,3.6,2.3,2.9,100.0,4.6,2,3,69.6,1,2,3,False,False,False,False,360.0,5.199999999999999,1.1304347826086956,1.0
S1611,18,6.0,1.6,1.3,89.7,5.5,6,7,100.0,1,0,1,True,False,False,False,538.2,2.9000000000000004,0.4142857142857143,0.7857142857142857
S1612,20,2.6,2.3,0.9,80.1,7.0,0,9,69.3,1,2,3,True,False,False,False,208.26,3.1999999999999997,0.8888888888888888,1.9444444444444444
S1613,18,3.8,0.6,1.0,98.3,7.2,3,9,85.7,1,1,2,False,False,False,False,373.53999999999996,1.6,0.33333333333333337,1.5
S1614,22,2.4,1.9,0.0,75.3,6.5,6,1,53.9,2,2,1,False,False,False,False,180.72,1.9,0.5588235294117647,1.911764705882353
S1615,19,1.5,2.2,2.3,89.1,7.9,0,1,43.7,1,1,2,False,False,False,False,133.64999999999998,4.5,1.8,3.16
S1616,17,2.6,2.2,0.0,83.3,7.0,1,10,79.3,1,2,2,True,False,False,False,216.58,2.2,0.6111111111111112,1.9444444444444444
S1617,24,3.4,2.2,0.4,91.4,5.6,5,5,71.3,1,0,1,False,False,False,False,310.76,2.6,0.5909090909090908,1.2727272727272725
S1618,23,2.9,2.4,0.0,84.4,6.2,0,1,61.4,2,1,2,True,False,False,True,244.76000000000002,2.4,0.6153846153846154,1.5897435897435899
S1619,19,2.5,3.1,1.7,70.5,4.8,1,4,45.1,2,2,1,True,False,False,False,176.25,4.8,1.3714285714285714,1.3714285714285714
S1620,20,1.4,3.5,1.6,85.8,6.4,2,1,39.8,1,1,0,False,False,False,False,120.11999999999999,5.1,2.125,2.666666666666667
S1621,18,3.4,1.7,1.4,95.5,7.8,0,2,70.7,2,2,3,False,False,False,False,324.7,3.0999999999999996,0.7045454545454544,1.7727272727272725
S1622,23,1.2,1.1,0.7,84.7,7.3,0,2,35.6,1,1,2,False,False,False,True,101.64,1.8,0.8181818181818181,3.318181818181818
S1623,18,4.6,1.2,0.5,92.8,8.2,4,4,93.0,2,2,3,False,False,False,False,426.87999999999994,1.7,0.3035714285714286,1.4642857142857142
S1624,21,3.6,1.9,2.3,74.5,6.1,5,8,83.2,2,1,2,False,False,False,True,268.2,4.199999999999999,0.9130434782608695,1.3260869565217392
S1625,18,1.3,2.1,1.2,84.7,8.1,5,2,46.6,0,2,1,False,False,False,True,110.11000000000001,3.3,1.434782608695652,3.5217391304347827
S1626,21,3.0,1.6,2.1,78.8,6.3,6,9,70.8,2,2,2,True,False,False,True,236.39999999999998,3.7,0.925,1.575
S1627,22,2.4,0.9,0.8,92.5,8.3,2,9,78.3,1,1,2,True,False,False,False,222.0,1.7000000000000002,0.5000000000000001,2.4411764705882355
S1628,23,4.0,2.0,2.0,85.3,6.5,4,2,70.7,1,2,3,True,False,False,True,341.2,4.0,0.8,1.3
S1629,23,5.5,2.7,3.2,91.9,7.3,6,1,82.6,1,2,1,True,False,True,False,505.45000000000005,5.9,0.9076923076923078,1.123076923076923
S1630,17,0.7,3.2,2.4,95.9,8.3,1,10,50.3,2,1,3,False,False,False,True,67.13,5.6,3.2941176470588234,4.882352941176471
S1631,20,3.7,1.8,1.3,91.9,6.3,6,10,80.9,1,2,3,False,False,False,False,340.03000000000003,3.1,0.6595744680851063,1.3404255319148934
S1632,21,3.3,2.0,2.1,87.7,6.8,1,9,75.4,0,0,2,True,False,False,True,289.40999999999997,4.1,0.9534883720930232,1.5813953488372092
S1633,17,4.5,1.4,1.5,75.0,8.0,2,2,83.7,2,2,3,True,False,False,True,337.5,2.9,0.5272727272727272,1.4545454545454546
S1634,18,3.8,2.5,1.8,85.0,6.3,5,8,76.8,0,1,1,False,False,False,False,323.0,4.3,0.8958333333333334,1.3125
S1635,18,2.4,1.5,1.4,79.7,4.9,1,3,45.8,0,0,3,True,False,False,False,191.28,2.9,0.8529411764705882,1.4411764705882355
S1636,17,3.0,3.2,1.6,81.6,9.1,2,1,58.4,1,1,2,False,False,False,True,244.79999999999998,4.800000000000001,1.2000000000000002,2.275
S1637,23,2.3,0.4,2.0,81.3,5.9,6,1,70.3,1,2,0,False,False,False,True,186.98999999999998,2.4,0.7272727272727273,1.787878787878788
S1638,18,5.1,2.1,0.7,75.2,6.7,1,10,99.4,1,2,3,False,False,True,True,383.52,2.8,0.45901639344262296,1.098360655737705
S1639,24,3.5,2.9,0.7,65.4,7.9,3,2,62.9,0,2,1,False,False,False,False,228.90000000000003,3.5999999999999996,0.7999999999999999,1.7555555555555555
S1640,22,6.4,2.7,0.3,78.3,5.8,0,7,98.0,2,1,1,False,False,True,False,501.12,3.0,0.4054054054054054,0.7837837837837838
S1641,22,3.4,5.7,0.0,86.9,5.3,6,6,74.7,2,0,2,True,False,False,False,295.46000000000004,5.7,1.2954545454545454,1.2045454545454544
S1642,24,2.4,2.9,0.5,71.5,6.8,5,2,50.4,1,2,1,False,False,False,True,171.6,3.4,1.0,2.0
S1643,17,1.2,1.3,2.0,85.2,4.3,6,4,49.4,1,2,1,False,False,False,False,102.24,3.3,1.4999999999999998,1.9545454545454544
S1644,24,0.8,2.4,0.8,100.0,6.2,3,2,35.3,1,1,2,True,False,False,True,80.0,3.2,1.777777777777778,3.4444444444444446
S1645,21,1.1,0.4,2.4,95.2,6.8,2,1,46.3,2,1,0,False,False,True,True,104.72000000000001,2.8,1.3333333333333333,3.2380952380952377
S1646,21,3.9,2.4,1.8,100.0,6.2,2,3,68.4,0,1,1,False,False,False,False,390.0,4.2,0.8571428571428571,1.2653061224489794
S1647,17,4.3,1.5,0.0,88.9,4.6,6,4,84.2,0,1,0,False,False,False,False,382.27,1.5,0.2830188679245283,0.8679245283018867
S1648,24,1.1,3.6,2.5,96.7,8.4,3,10,54.6,2,2,1,False,False,False,True,106.37000000000002,6.1,2.9047619047619047,4.0
S1649,21,4.8,1.8,2.7,77.8,6.6,6,5,88.0,1,1,2,False,False,False,False,373.44,4.5,0.7758620689655172,1.1379310344827587
S1650,23,2.8,2.4,0.7,78.6,8.2,0,5,61.5,1,2,2,False,False,False,False,220.07999999999998,3.0999999999999996,0.8157894736842105,2.1578947368421053
S1651,24,3.7,1.7,2.3,57.6,6.2,0,7,75.7,2,1,3,False,False,True,False,213.12,4.0,0.851063829787234,1.3191489361702127
S1652,23,5.9,4.6,0.9,96.9,5.4,4,10,100.0,2,1,2,False,False,False,False,571.71,5.5,0.7971014492753623,0.782608695652174
S1653,21,4.8,2.1,1.9,100.0,6.8,1,8,82.6,1,2,1,False,False,False,False,480.0,4.0,0.6896551724137931,1.1724137931034482
S1654,22,3.1,4.7,0.4,79.5,6.2,4,9,71.5,2,2,3,False,False,False,False,246.45000000000002,5.1000000000000005,1.2439024390243905,1.5121951219512197
S1655,21,2.2,3.5,0.0,82.5,5.1,0,7,57.6,0,1,2,False,False,False,False,181.50000000000003,3.5,1.09375,1.5937499999999998
S1656,23,0.3,3.1,1.4,77.5,8.3,3,5,36.1,2,2,2,True,False,True,False,23.25,4.5,3.4615384615384612,6.384615384615385
S1657,19,2.4,2.9,1.7,88.8,5.8,1,9,67.4,1,1,2,False,False,False,True,213.11999999999998,4.6,1.352941176470588,1.7058823529411764
S1658,20,3.2,3.0,1.4,96.2,4.3,3,8,74.8,2,2,3,False,False,True,False,307.84000000000003,4.4,1.0476190476190477,1.0238095238095237
S1659,18,2.0,0.2,0.5,67.6,8.1,4,10,73.6,2,1,2,True,False,False,True,135.2,0.7,0.2333333333333333,2.6999999999999997
S1660,24,3.3,2.2,1.4,89.1,5.9,2,9,79.5,2,2,1,False,False,False,True,294.03,3.6,0.8372093023255814,1.3720930232558142
S1661,19,3.6,3.5,2.1,82.2,5.8,3,10,62.5,2,0,2,True,False,False,False,295.92,5.6,1.2173913043478262,1.2608695652173914
S1662,21,3.2,2.4,1.8,86.1,4.4,4,8,76.3,1,1,0,True,False,False,True,275.52,4.2,1.0,1.0476190476190477
S1663,22,2.5,0.8,2.0,89.6,8.6,4,6,75.6,1,2,1,False,False,False,False,224.0,2.8,0.7999999999999999,2.457142857142857
S1664,17,3.8,2.4,1.1,83.1,5.0,4,4,64.4,1,2,1,True,False,False,False,315.78,3.5,0.7291666666666667,1.0416666666666667
S1665,21,4.2,4.5,3.1,84.0,6.6,2,9,75.3,2,1,1,False,False,False,False,352.8,7.6,1.4615384615384615,1.2692307692307692
S1666,22,1.9,4.0,0.5,82.9,7.6,2,9,50.4,2,1,0,False,False,True,True,157.51,4.5,1.5517241379310345,2.6206896551724137
S1667,20,5.6,2.4,2.3,94.7,7.0,6,10,100.0,1,1,1,False,False,False,True,530.3199999999999,4.699999999999999,0.712121212121212,1.0606060606060606
S1668,21,3.4,3.6,3.1,89.2,6.4,2,10,76.4,2,2,2,True,False,False,False,303.28000000000003,6.7,1.5227272727272727,1.4545454545454546
S1669,23,3.5,2.1,2.3,87.2,4.5,1,9,69.9,2,2,2,True,False,False,False,305.2,4.4,0.9777777777777779,1.0
S1670,17,4.6,0.5,1.6,72.3,5.5,2,10,88.9,2,2,3,False,False,False,True,332.58,2.1,0.37500000000000006,0.9821428571428572
S1671,22,3.8,1.4,1.2,81.2,6.7,2,3,70.4,2,1,1,False,True,False,True,308.56,2.5999999999999996,0.5416666666666666,1.3958333333333335
S1672,22,4.9,4.4,2.9,94.0,5.6,2,3,69.4,1,2,2,False,False,False,False,460.6,7.300000000000001,1.2372881355932204,0.9491525423728813
S1673,22,3.9,2.2,0.2,85.4,6.7,3,6,84.9,0,1,3,True,False,False,True,333.06,2.4000000000000004,0.489795918367347,1.3673469387755102
S1674,20,2.6,2.2,0.7,91.6,7.3,2,6,63.6,0,0,1,False,False,False,False,238.16,2.9000000000000004,0.8055555555555556,2.0277777777777777
S1675,21,4.0,2.1,1.4,100.0,7.7,1,6,82.2,1,2,2,False,False,False,False,400.0,3.5,0.7,1.54
S1676,20,1.8,4.8,3.2,95.4,5.0,4,5,37.4,2,2,2,False,False,False,False,171.72000000000003,8.0,2.857142857142857,1.7857142857142858
S1677,24,3.7,4.5,2.2,85.9,9.1,3,5,73.8,2,2,0,True,False,False,False,317.83000000000004,6.7,1.425531914893617,1.9361702127659572
S1678,18,3.5,5.2,0.7,79.9,7.4,0,2,53.4,2,2,3,False,False,True,True,279.65000000000003,5.9,1.3111111111111111,1.6444444444444446
S1679,18,3.2,2.3,1.5,59.5,6.5,2,7,64.2,2,2,2,False,False,False,False,190.4,3.8,0.9047619047619047,1.5476190476190474
S1680,24,3.3,2.9,1.1,83.3,7.8,6,4,70.4,0,2,0,False,True,False,False,274.89,4.0,0.9302325581395349,1.8139534883720931
S1681,21,0.7,0.7,1.0,81.7,9.3,6,3,51.5,0,1,0,True,False,False,False,57.19,1.7,1.0,5.470588235294119
S1682,23,2.7,4.3,2.9,88.9,4.8,4,8,53.4,0,1,0,False,False,False,False,240.03000000000003,7.199999999999999,1.9459459459459456,1.2972972972972971
S1683,20,3.6,1.1,0.3,83.5,6.2,4,4,77.2,1,2,1,False,False,True,False,300.6,1.4000000000000001,0.3043478260869566,1.347826086956522
S1684,17,3.7,2.8,3.6,81.8,3.6,3,4,59.8,1,2,2,True,False,False,True,302.66,6.4,1.3617021276595744,0.7659574468085106
S1685,22,2.0,1.2,2.7,67.2,6.7,6,8,55.4,0,1,2,False,False,False,False,134.4,3.9000000000000004,1.3,2.2333333333333334
S1686,22,5.4,1.8,3.0,75.6,6.9,0,1,69.9,1,1,1,False,False,True,False,408.24,4.8,0.7499999999999999,1.078125
S1687,21,2.2,1.5,1.3,89.8,6.5,5,9,71.6,0,1,3,True,False,True,False,197.56,2.8,0.8749999999999999,2.03125
S1688,23,5.0,1.8,1.6,100.0,5.7,6,7,92.9,2,0,1,True,False,False,False,500.0,3.4000000000000004,0.5666666666666668,0.9500000000000001
S1689,18,4.1,1.9,0.2,84.0,4.0,6,2,72.4,1,2,0,False,False,False,False,344.4,2.1,0.411764705882353,0.7843137254901962
S1690,18,2.5,1.8,1.2,88.3,6.9,1,6,70.5,1,1,1,True,False,True,False,220.75,3.0,0.8571428571428571,1.9714285714285715
S1691,22,6.2,3.5,2.3,94.5,8.2,5,8,100.0,1,2,2,False,False,False,False,585.9,5.8,0.8055555555555555,1.1388888888888888
S1692,21,1.7,1.2,3.2,76.9,5.8,4,5,37.4,2,1,1,True,False,False,True,130.73000000000002,4.4,1.6296296296296298,2.148148148148148
S1693,20,4.9,2.8,0.6,88.7,7.0,5,6,88.7,1,1,1,False,False,False,False,434.63000000000005,3.4,0.5762711864406779,1.1864406779661016
S1694,18,5.0,4.0,1.4,77.6,4.6,6,10,88.6,1,0,1,True,False,False,False,388.0,5.4,0.9,0.7666666666666666
S1695,20,2.5,1.9,1.6,93.6,7.0,4,8,68.5,2,2,2,False,False,False,False,234.0,3.5,1.0,2.0
S1696,23,5.6,1.6,0.3,86.5,6.0,5,6,100.0,1,2,3,False,True,False,False,484.4,1.9000000000000001,0.2878787878787879,0.9090909090909092
S1697,18,3.1,2.2,2.5,88.0,5.6,4,9,66.9,2,2,1,False,True,False,False,272.8,4.7,1.1463414634146343,1.3658536585365855
S1698,18,3.9,3.9,1.0,77.2,5.6,4,9,71.5,1,0,1,False,False,False,False,301.08,4.9,1.0,1.1428571428571428
S1699,19,3.9,2.7,1.6,92.1,6.0,3,9,77.8,1,1,2,True,False,False,False,359.19,4.300000000000001,0.8775510204081634,1.2244897959183672
S1700,18,3.3,1.9,1.3,100.0,7.0,0,6,67.7,0,0,2,False,False,False,True,330.0,3.2,0.744186046511628,1.627906976744186
S1701,24,4.7,3.1,0.9,74.9,4.9,4,9,96.4,2,1,1,True,False,False,True,352.03000000000003,4.0,0.7017543859649122,0.8596491228070176
S1702,17,4.7,1.2,1.8,81.6,6.0,1,3,83.1,1,2,3,True,False,False,False,383.52,3.0,0.5263157894736842,1.0526315789473684
S1703,24,0.9,3.3,1.6,87.3,6.5,6,5,37.9,0,2,2,True,False,True,False,78.57,4.9,2.578947368421053,3.4210526315789473
S1704,21,5.5,3.0,1.4,92.9,5.2,6,2,76.3,1,2,1,False,False,False,True,510.95000000000005,4.4,0.676923076923077,0.8
S1705,21,1.0,2.1,1.0,79.4,8.7,1,8,52.6,1,1,2,False,False,False,True,79.4,3.1,1.55,4.35
S1706,20,5.0,1.5,2.2,56.7,5.5,2,4,83.6,0,1,3,False,False,False,False,283.5,3.7,0.6166666666666667,0.9166666666666666
S1707,24,5.2,1.4,3.6,98.6,5.7,4,6,92.0,2,1,2,True,False,False,False,512.72,5.0,0.8064516129032258,0.9193548387096774
S1708,24,1.9,3.1,2.0,92.6,5.3,4,6,53.2,2,0,0,True,False,False,False,175.93999999999997,5.1,1.7586206896551724,1.8275862068965518
S1709,24,2.9,4.0,2.9,67.6,8.7,4,5,56.4,0,2,1,False,True,False,True,196.03999999999996,6.9,1.7692307692307694,2.230769230769231
S1710,23,1.8,1.7,0.3,78.9,7.2,5,1,58.1,1,2,1,True,False,False,False,142.02,2.0,0.7142857142857143,2.5714285714285716
S1711,18,3.2,3.1,2.0,100.0,5.4,4,7,70.9,2,1,1,True,False,False,False,320.0,5.1,1.2142857142857142,1.2857142857142858
S1712,17,3.0,0.0,0.6,99.5,7.8,4,10,98.7,1,1,2,True,False,True,False,298.5,0.6,0.15,1.95
S1713,20,4.7,1.8,0.2,94.4,6.7,1,8,83.3,1,2,2,False,False,True,False,443.68000000000006,2.0,0.3508771929824561,1.1754385964912282
S1714,24,5.5,2.5,1.0,83.2,6.8,0,1,80.6,1,2,2,False,False,False,True,457.6,3.5,0.5384615384615384,1.0461538461538462
S1715,24,5.6,1.4,3.1,85.8,6.1,0,10,91.3,2,2,3,True,False,False,False,480.47999999999996,4.5,0.6818181818181819,0.9242424242424242
S1716,19,2.7,1.4,2.8,83.7,5.6,2,7,63.5,2,1,1,True,False,False,True,225.99,4.199999999999999,1.1351351351351349,1.5135135135135134
S1717,20,3.2,1.7,2.1,96.3,6.9,1,4,66.3,2,1,3,False,False,True,True,308.16,3.8,0.9047619047619047,1.6428571428571428
S1718,24,1.0,2.9,0.1,76.2,5.8,4,6,49.9,0,2,2,False,False,False,False,76.2,3.0,1.5,2.9
S1719,20,2.3,2.3,1.6,76.9,8.7,0,9,68.9,1,2,1,True,False,True,False,176.87,3.9,1.1818181818181819,2.6363636363636362
S1720,18,4.9,0.0,2.1,95.1,5.0,3,5,94.2,2,1,2,False,False,True,False,465.99,2.1,0.3559322033898305,0.847457627118644
S1721,19,5.9,0.0,2.0,84.6,8.3,3,8,100.0,0,2,1,True,False,True,False,499.14,2.0,0.2898550724637681,1.2028985507246377
S1722,20,1.6,1.8,0.0,98.8,6.4,3,5,58.6,2,2,2,True,False,False,False,158.08,1.8,0.6923076923076923,2.4615384615384617
S1723,17,2.6,3.0,0.8,78.3,6.9,4,2,53.2,2,1,2,False,False,False,False,203.58,3.8,1.0555555555555556,1.9166666666666667
S1724,17,3.5,0.0,1.7,84.5,7.5,4,4,70.5,0,1,1,True,False,False,True,295.75,1.7,0.37777777777777777,1.6666666666666667
S1725,21,3.9,1.9,2.4,75.8,5.7,2,2,64.0,2,1,2,False,False,False,False,295.62,4.3,0.8775510204081631,1.163265306122449
S1726,19,2.3,1.9,0.0,85.1,7.5,6,7,77.4,1,0,2,True,False,True,True,195.72999999999996,1.9,0.5757575757575758,2.272727272727273
S1727,19,4.1,4.2,1.6,70.2,3.3,2,7,57.4,2,2,1,True,False,False,False,287.82,5.800000000000001,1.1372549019607845,0.6470588235294118
S1728,21,2.8,2.0,2.0,80.1,5.6,2,3,59.9,1,1,0,False,True,False,True,224.27999999999997,4.0,1.0526315789473684,1.4736842105263157
S1729,20,3.5,3.0,2.7,70.6,5.4,5,7,66.7,1,2,1,True,False,False,False,247.09999999999997,5.7,1.2666666666666666,1.2000000000000002
S1730,19,4.3,2.7,2.6,91.9,5.0,3,1,58.4,2,2,2,False,False,True,False,395.17,5.300000000000001,1.0000000000000002,0.9433962264150944
S1731,17,3.5,0.0,2.4,92.2,6.2,4,1,63.6,2,0,3,True,False,False,False,322.7,2.4,0.5333333333333333,1.3777777777777778
S1732,17,2.8,3.4,0.9,67.7,7.0,3,9,62.6,0,1,3,True,False,False,False,189.56,4.3,1.131578947368421,1.842105263157895
S1733,24,3.3,2.8,0.0,98.3,7.3,2,6,70.6,1,2,2,True,False,False,False,324.39,2.8,0.6511627906976744,1.6976744186046513
S1734,18,3.4,3.1,1.4,100.0,6.8,4,5,75.2,0,2,2,False,False,False,False,340.0,4.5,1.0227272727272727,1.5454545454545452
S1735,19,2.9,7.2,2.9,85.5,5.7,1,6,50.1,1,2,1,True,False,True,False,247.95,10.1,2.58974358974359,1.4615384615384617
S1736,20,3.1,0.0,3.3,78.6,6.9,0,6,72.8,1,1,2,False,False,False,False,243.66,3.3,0.8048780487804879,1.6829268292682928
S1737,21,5.9,4.6,2.6,100.0,6.6,0,1,72.7,1,1,1,True,False,True,True,590.0,7.199999999999999,1.043478260869565,0.9565217391304347
S1738,21,4.3,2.2,2.3,71.8,7.6,2,5,76.0,1,2,1,False,True,False,True,308.73999999999995,4.5,0.8490566037735849,1.4339622641509433
S1739,20,3.1,2.8,2.2,85.2,7.4,6,9,74.1,0,2,2,True,False,False,True,264.12,5.0,1.2195121951219514,1.804878048780488
S1740,23,4.5,2.4,1.2,86.8,6.5,3,4,79.0,0,1,0,False,False,True,True,390.59999999999997,3.5999999999999996,0.6545454545454544,1.1818181818181819
